price,log_price
900000,13.710151153416941
1300000,14.077875591662238
380000,12.847929163278053
1450000,14.187074804051692
500000,13.122365377402328
990000,13.805461232211272
1550000,14.253766134056512
1800000,14.403297778421795
1860000,14.436087583323648
1099800,13.910639812311667
450000,13.017005083966255
2060000,14.538217026202538
340000,12.73670383776449
925000,13.73755009757506
950000,13.76421831620775
950000,13.76421831620775
4250000,15.26242977619469
540000,13.199326270390594
870000,13.676249640055394
1050000,13.864301674514206
735000,13.507627138738266
440000,12.994532278619134
698500,13.456691889317355
900000,13.710151153416941
750000,13.527829818844937
1269000,14.053740534718278
1700000,14.346139397261565
680000,13.429849547739444
840000,13.641158361294979
170000,12.04355959836804
870000,13.676249640055394
380000,12.847929163278053
420000,12.948012371209098
770000,13.554147092530322
1800000,14.403297778421795
3750000,15.137266664613225
930000,13.742940940397677
1100000,13.910821646859095
1100000,13.910821646859095
660000,13.399996629152975
1350000,14.115615891155079
798000,13.589865129563993
400000,12.899222326086994
1800000,14.403297778421795
300000,12.611541086966115
490000,13.102162710901053
960000,13.774689605110144
1360000,14.122995993006082
1200000,13.997832948091215
798000,13.589865129563993
440000,12.994532278619134
290000,12.577639650232573
720000,13.487007879880162
980000,13.795308871054397
1800000,14.403297778421795
1700000,14.346139397261565
320000,12.676079399771027
1200000,13.997832948091215
480000,13.081543466215237
2600000,14.77102238760702
1100000,13.910821646859095
780000,13.567050480716235
1516000,14.231586504814842
530000,13.180634172318978
1300000,14.077875591662238
385000,12.861001210669146
930000,13.742940940397677
740000,13.51440681653079
850000,13.652992804936396
1200000,13.997832948091215
550000,13.217675375388819
750000,13.527829818844937
1080000,13.8924725250259
1660000,14.322328762742183
490000,13.102162710901053
2290000,14.64406281221155
1050000,13.864301674514206
2700000,14.80876270134486
625000,13.345508528717259
750000,13.527829818844937
4200000,15.250595321348806
2000000,14.508658238524095
1480000,14.207553321415745
550000,13.217675375388819
1600000,14.285514812209815
780000,13.567050480716235
360000,12.793862088206213
2350000,14.669926311652166
1060000,13.87378040948403
980000,13.795308871054397
1070000,13.883170141017091
1600000,14.285514812209815
900000,13.710151153416941
520000,13.161586013632684
380000,12.847929163278053
2600000,14.77102238760702
760000,13.541075028051122
900000,13.710151153416941
1450000,14.187074804051692
970000,13.785052381406869
440000,12.994532278619134
530000,13.180634172318978
2600000,14.77102238760702
2300000,14.648420115681892
2550000,14.751604309291395
680000,13.429849547739444
670000,13.415034483903348
870000,13.676249640055394
2900000,14.88022163978423
1700000,14.346139397261565
750000,13.527829818844937
390000,12.873904582205107
1230000,14.0225255403564
400000,12.899222326086994
1050000,13.864301674514206
1500000,14.220976332738882
1350000,14.115615891155079
1500000,14.220976332738882
370000,12.821260987319457
1260000,14.04662307257814
2250000,14.626441218624949
300000,12.611541086966115
580000,13.270785106659046
360000,12.793862088206213
1950000,14.48334044336031
1300000,14.077875591662238
345000,12.75130259456002
1110000,13.919871474189012
2000000,14.508658238524095
1200000,13.997832948091215
800000,13.592368256649284
410000,12.923914877701906
1800000,14.403297778421795
540000,13.199326270390594
750000,13.527829818844937
900000,13.710151153416941
280000,12.54254845357358
3078000,14.9397909182672
2550000,14.751604309291395
1100000,13.910821646859095
850000,13.652992804936396
880000,13.68767832281738
530000,13.180634172318978
2500000,14.731801689838349
1500000,14.220976332738882
760000,13.541075028051122
4500000,15.319588176962746
550000,13.217675375388819
275000,12.524530013005734
430000,12.971542813248437
525000,13.171155446333852
1450000,14.187074804051692
690000,13.444448325847754
1150000,13.955273369904273
430000,12.971542813248437
7500000,15.830413711839864
3100000,14.946912992035967
612000,13.324489195480057
1120000,13.928840136128022
1456000,14.19120419455172
600000,13.304686600863562
1550000,14.253766134056512
2255000,14.628660974377798
360000,12.793862088206213
580000,13.270785106659046
370000,12.821260987319457
750000,13.527829818844937
750000,13.527829818844937
400000,12.899222326086994
509000,13.140205260167273
490000,13.102162710901053
600000,13.304686600863562
850000,13.652992804936396
1180000,13.981025843899115
470000,13.060490101343552
2086800,14.551142829332866
850000,13.652992804936396
750000,13.527829818844937
2350000,14.669926311652166
800000,13.592368256649284
730000,13.500801182986649
1180000,13.981025843899115
1700000,14.346139397261565
750000,13.527829818844937
6100000,15.623799493077952
360000,12.793862088206213
610000,13.321215875492413
350000,12.765691290604371
1050000,13.864301674514206
800000,13.592368256649284
390000,12.873904582205107
1490000,14.214287349062356
460000,13.038983942375959
2200000,14.603968372873895
4370000,15.2902737959047
780000,13.567050480716235
610000,13.321215875492413
480000,13.081543466215237
485000,13.091906231773164
175000,12.07254696717504
2000000,14.508658238524095
2180000,14.594835893480763
1120000,13.928840136128022
800000,13.592368256649284
1064000,13.877546888732908
1950000,14.48334044336031
450000,13.017005083966255
600000,13.304686600863562
930000,13.742940940397677
430000,12.971542813248437
280000,12.54254845357358
1100000,13.910821646859095
2650000,14.790070575320824
1500000,14.220976332738882
840000,13.641158361294979
1700000,14.346139397261565
860000,13.664688831019712
530000,13.180634172318978
500000,13.122365377402328
370000,12.821260987319457
380000,12.847929163278053
520000,13.161586013632684
690000,13.444448325847754
295000,12.59473402514672
1800000,14.403297778421795
1420000,14.166168133802547
4850000,15.394489469099211
360000,12.793862088206213
460000,13.038983942375959
500000,13.122365377402328
890000,13.698977865303197
1200000,13.997832948091215
1500000,14.220976332738882
2320000,14.657078174676883
798000,13.589865129563993
2200000,14.603968372873895
850000,13.652992804936396
300000,12.611541086966115
648000,13.381647518543097
520000,13.161586013632684
900000,13.710151153416941
8600000,15.967272877502799
1240000,14.030622744032508
650000,13.384729180332174
3078000,14.9397909182672
750000,13.527829818844937
1200000,13.997832948091215
350000,12.765691290604371
960000,13.774689605110144
1200000,13.997832948091215
650000,13.384729180332174
950000,13.76421831620775
450000,13.017005083966255
1800000,14.403297778421795
1674000,14.330727127402945
3500000,15.068273812173887
1100000,13.910821646859095
850000,13.652992804936396
2850000,14.862829903121964
1300000,14.077875591662238
2500000,14.731801689838349
530000,13.180634172318978
700000,13.45883704259595
1250000,14.038654909278163
1650000,14.316286451937186
150000000,18.826145858727198
920000,13.732130035981154
1950000,14.48334044336031
3150000,14.962913328262083
375000,12.834683971615659
175000,12.07254696717504
380000,12.847929163278053
120000,11.695255355062795
280000,12.54254845357358
540000,13.199326270390594
900000,13.710151153416941
360000,12.793862088206213
2700000,14.80876270134486
1460000,14.19394767861579
560000,13.235693848424024
420000,12.948012371209098
2100000,14.557448378884015
870000,13.676249640055394
460000,13.038983942375959
540000,13.199326270390594
615000,13.329379172803593
680000,13.429849547739444
2400000,14.690979711984754
330000,12.706850963741102
450000,13.017005083966255
370000,12.821260987319457
1550000,14.253766134056512
2300000,14.648420115681892
1500000,14.220976332738882
750000,13.527829818844937
2390000,14.686804342317648
820000,13.617060838751888
750000,13.527829818844937
390000,12.873904582205107
640000,13.369225017834633
410000,12.923914877701906
875000,13.681980308196241
380000,12.847929163278053
144000,11.87757552297847
460000,13.038983942375959
650000,13.384729180332174
1650000,14.316286451937186
1580000,14.272936037914342
1860000,14.436087583323648
270000,12.506180941677357
700000,13.45883704259595
500000,13.122365377402328
750000,13.527829818844937
610000,13.321215875492413
1500000,14.220976332738882
2120000,14.566927118346197
1400000,14.151983508870947
500000,13.122365377402328
1280000,14.062371417145494
870000,13.676249640055394
1600000,14.285514812209815
750000,13.527829818844937
1970000,14.493544608328255
2200000,14.603968372873895
590000,13.28787951079572
900000,13.710151153416941
1800000,14.403297778421795
1110000,13.919871474189012
900000,13.710151153416941
780000,13.567050480716235
1500000,14.220976332738882
800000,13.592368256649284
1280000,14.062371417145494
1540000,14.24729362374025
620000,13.3374763699232
1250000,14.038654909278163
330000,12.706850963741102
2100000,14.557448378884015
2500000,14.731801689838349
670000,13.415034483903348
1220000,14.014362236381235
820000,13.617060838751888
1100000,13.910821646859095
350000,12.765691290604371
890000,13.698977865303197
860000,13.664688831019712
340000,12.73670383776449
340000,12.73670383776449
450000,13.017005083966255
1460000,14.19394767861579
1300000,14.077875591662238
2100000,14.557448378884015
1150000,13.955273369904273
800000,13.592368256649284
650000,13.384729180332174
1789000,14.397167921462193
1110000,13.919871474189012
1750000,14.375126917328105
280000,12.54254845357358
520000,13.161586013632684
5500000,15.520258832020865
330000,12.706850963741102
2650000,14.790070575320824
940000,13.753636218075409
630000,13.353476685668044
400000,12.899222326086994
1350000,14.115615891155079
700000,13.45883704259595
3200000,14.978661680269907
1100000,13.910821646859095
650000,13.384729180332174
1250000,14.038654909278163
2250000,14.626441218624949
2000000,14.508658238524095
450000,13.017005083966255
460000,13.038983942375959
680000,13.429849547739444
2800000,14.845130332288226
490000,13.102162710901053
250000,12.429220196836383
1400000,14.151983508870947
1010500,13.825956805434428
750000,13.527829818844937
350000,12.765691290604371
1600000,14.285514812209815
680000,13.429849547739444
470000,13.060490101343552
970000,13.785052381406869
820000,13.617060838751888
1115000,13.924365859736941
600000,13.304686600863562
1420000,14.166168133802547
690000,13.444448325847754
360000,12.793862088206213
1430000,14.173185701536545
4216000,15.254397606394958
960000,13.774689605110144
450000,13.017005083966255
650000,13.384729180332174
760000,13.541075028051122
1270000,14.054528245836039
650000,13.384729180332174
230000,12.345838935721968
1030000,13.845070331079134
3700000,15.123843647884687
970000,13.785052381406869
1090000,13.901689171636098
780000,13.567050480716235
300000,12.611541086966115
320000,12.676079399771027
930000,13.742940940397677
860000,13.664688831019712
1390000,14.144815024531075
650000,13.384729180332174
4850000,15.394489469099211
2000000,14.508658238524095
940000,13.753636218075409
800000,13.592368256649284
1350000,14.115615891155079
680000,13.429849547739444
1000000,13.815511557963774
1230000,14.0225255403564
770000,13.554147092530322
940000,13.753636218075409
1500000,14.220976332738882
520000,13.161586013632684
1450000,14.187074804051692
760000,13.541075028051122
840000,13.641158361294979
4200000,15.250595321348806
900000,13.710151153416941
440000,12.994532278619134
850000,13.652992804936396
440000,12.994532278619134
1650000,14.316286451937186
3100000,14.946912992035967
1300000,14.077875591662238
600000,13.304686600863562
1000000,13.815511557963774
760000,13.541075028051122
560000,13.235693848424024
750000,13.527829818844937
16000000,16.588099342704055
370000,12.821260987319457
1600000,14.285514812209815
500000,13.122365377402328
620000,13.3374763699232
490000,13.102162710901053
750000,13.527829818844937
1800000,14.403297778421795
570000,13.25339339419516
999000,13.81451105863119
3500000,15.068273812173887
360000,12.793862088206213
1020000,13.83531416565213
1150000,13.955273369904273
540000,13.199326270390594
1450000,14.187074804051692
370000,12.821260987319457
420000,12.948012371209098
820000,13.617060838751888
420000,12.948012371209098
1100000,13.910821646859095
280000,12.54254845357358
400000,12.899222326086994
1050000,13.864301674514206
550000,13.217675375388819
2800000,14.845130332288226
1456000,14.19120419455172
555000,13.22672519452875
1020000,13.83531416565213
590000,13.28787951079572
1250000,14.038654909278163
470000,13.060490101343552
1500000,14.220976332738882
1250000,14.038654909278163
1070000,13.883170141017091
1200000,13.997832948091215
680000,13.429849547739444
850000,13.652992804936396
600000,13.304686600863562
640000,13.369225017834633
1050000,13.864301674514206
1400000,14.151983508870947
680000,13.429849547739444
1150000,13.955273369904273
1364000,14.125932850523105
720000,13.487007879880162
640000,13.369225017834633
1200000,13.997832948091215
1050000,13.864301674514206
330000,12.706850963741102
190000,12.154784614286667
360000,12.793862088206213
395000,12.886643575525625
570000,13.25339339419516
1280000,14.062371417145494
2100000,14.557448378884015
410000,12.923914877701906
1245000,14.034646891093473
1670000,14.328334783195153
1650000,14.316286451937186
2350000,14.669926311652166
670000,13.415034483903348
1650000,14.316286451937186
700000,13.45883704259595
880000,13.68767832281738
1750000,14.375126917328105
320000,12.676079399771027
500000,13.122365377402328
1100000,13.910821646859095
693500,13.449507960697051
43000000,17.57671069691365
390000,12.873904582205107
1120000,13.928840136128022
360000,12.793862088206213
1150000,13.955273369904273
1500000,14.220976332738882
190000,12.154784614286667
4400000,15.29711532616119
1000000,13.815511557963774
230000,12.345838935721968
1530000,14.240778946963175
625000,13.345508528717259
1110000,13.919871474189012
1270000,14.054528245836039
1100000,13.910821646859095
420000,12.948012371209098
580000,13.270785106659046
620000,13.3374763699232
5400000,15.501909696719672
4300000,15.274125813221904
490000,13.102162710901053
620000,13.3374763699232
1740000,14.36939624590319
360000,12.793862088206213
2000000,14.508658238524095
1600000,14.285514812209815
440000,12.994532278619134
480000,13.081543466215237
870000,13.676249640055394
1060000,13.87378040948403
860000,13.664688831019712
1300000,14.077875591662238
876000,13.683122511470389
800000,13.592368256649284
620000,13.3374763699232
1100000,13.910821646859095
580000,13.270785106659046
150000,11.918397239722838
1440000,14.180154365996387
1750000,14.375126917328105
1950000,14.48334044336031
1100000,13.910821646859095
520000,13.161586013632684
650000,13.384729180332174
3300000,15.009433329466965
2250000,14.626441218624949
490000,13.102162710901053
870000,13.676249640055394
1700000,14.346139397261565
2650000,14.790070575320824
580000,13.270785106659046
1700000,14.346139397261565
2200000,14.603968372873895
750000,13.527829818844937
7000000,15.76142084987672
460000,13.038983942375959
1650000,14.316286451937186
1550000,14.253766134056512
650000,13.384729180332174
550000,13.217675375388819
1250000,14.038654909278163
570000,13.25339339419516
860000,13.664688831019712
6200000,15.64006001130563
650000,13.384729180332174
370000,12.821260987319457
570000,13.25339339419516
580000,13.270785106659046
1200000,13.997832948091215
1650000,14.316286451937186
320000,12.676079399771027
1070000,13.883170141017091
1150000,13.955273369904273
3400000,15.039286283703994
680000,13.429849547739444
3900000,15.176487367510099
1990000,14.503645699213111
600000,13.304686600863562
900000,13.710151153416941
160000,11.982935344196433
510000,13.1421679654829
400000,12.899222326086994
2560000,14.75551820708067
690000,13.444448325847754
650000,13.384729180332174
750000,13.527829818844937
940000,13.753636218075409
580000,13.270785106659046
840000,13.641158361294979
430000,12.971542813248437
680000,13.429849547739444
175000,12.07254696717504
940000,13.753636218075409
450000,13.017005083966255
460000,13.038983942375959
1250000,14.038654909278163
450000,13.017005083966255
4500000,15.319588176962746
1378000,14.136144456244882
380000,12.847929163278053
1260000,14.04662307257814
1200000,13.997832948091215
750000,13.527829818844937
600000000,20.21244021484709
1250000,14.038654909278163
2240000,14.621986870259695
420000,12.948012371209098
1050000,13.864301674514206
2450000,14.711598990684092
990000,13.805461232211272
3490000,15.06541258071152
530000,13.180634172318978
700000,13.45883704259595
490000,13.102162710901053
340000,12.73670383776449
1450000,14.187074804051692
4300000,15.274125813221904
1300000,14.077875591662238
420000,12.948012371209098
750000,13.527829818844937
460000,13.038983942375959
420000,12.948012371209098
77000000,18.15931599280497
1190000,13.989464705423494
1800000,14.403297778421795
2000000,14.508658238524095
620000,13.3374763699232
918000,13.729953758926653
1500000,14.220976332738882
570000,13.25339339419516
530000,13.180634172318978
1350000,14.115615891155079
3400000,15.039286283703994
1300000,14.077875591662238
320000,12.676079399771027
830000,13.629182184591333
560000,13.235693848424024
435000,12.983103608918753
580000,13.270785106659046
350000,12.765691290604371
700000,13.45883704259595
450000,13.017005083966255
330000,12.706850963741102
540000,13.199326270390594
470000,13.060490101343552
850000,13.652992804936396
3700000,15.123843647884687
430000,12.971542813248437
1950000,14.48334044336031
1360000,14.122995993006082
7500000,15.830413711839864
835000,13.635188201437066
580000,13.270785106659046
380000,12.847929163278053
928000,13.740788089353964
1280000,14.062371417145494
750000,13.527829818844937
740000,13.51440681653079
2700000,14.80876270134486
1500000,14.220976332738882
500000,13.122365377402328
555000,13.22672519452875
360000,12.793862088206213
730000,13.500801182986649
1100000,13.910821646859095
480000,13.081543466215237
660000,13.399996629152975
730000,13.500801182986649
430000,12.971542813248437
620000,13.3374763699232
690000,13.444448325847754
360000,12.793862088206213
790000,13.579789490265188
330000,12.706850963741102
2400000,14.690979711984754
540000,13.199326270390594
11111111,16.22345624661614
750000,13.527829818844937
1200000,13.997832948091215
520000,13.161586013632684
430000,12.971542813248437
560000,13.235693848424024
430000,12.971542813248437
260000,12.468440756144114
570000,13.25339339419516
750000,13.527829818844937
550000,13.217675375388819
3000000,14.914123179965662
560000,13.235693848424024
530000,13.180634172318978
1125000,13.933294482509151
1500000,14.220976332738882
560000,13.235693848424024
3600000,15.096444681204078
530000,13.180634172318978
560000,13.235693848424024
180000,12.100717685412471
650000,13.384729180332174
350000,12.765691290604371
2600000,14.77102238760702
1600000,14.285514812209815
1390000,14.144815024531075
700000,13.45883704259595
1400000,14.151983508870947
260000,12.468440756144114
600000,13.304686600863562
485000,13.091906231773164
2250000,14.626441218624949
1400000,14.151983508870947
935000,13.74830287778897
1800000,14.403297778421795
1062500,13.876136120956737
440000,12.994532278619134
730000,13.500801182986649
3650000,15.11023799953124
1200000,13.997832948091215
2400000,14.690979711984754
1300000,14.077875591662238
1370000,14.130322027731049
600000,13.304686600863562
390000,12.873904582205107
950000,13.76421831620775
550000,13.217675375388819
140000,11.849404844423074
330000,12.706850963741102
1070000,13.883170141017091
835000,13.635188201437066
680000,13.429849547739444
2450000,14.711598990684092
2120000,14.566927118346197
4100000,15.226497775576945
1280000,14.062371417145494
590000,13.28787951079572
670000,13.415034483903348
1060000,13.87378040948403
450000,13.017005083966255
1790000,14.397726736475999
1200000,13.997832948091215
2000000,14.508658238524095
675000,13.42246945133505
3500000,15.068273812173887
8500000,15.955576839107596
800000,13.592368256649284
4300000,15.274125813221904
800000,13.592368256649284
490000,13.102162710901053
850000,13.652992804936396
1100000,13.910821646859095
340000,12.73670383776449
860000,13.664688831019712
530000,13.180634172318978
1200000,13.997832948091215
240000,12.388398368982115
390000,12.873904582205107
1350000,14.115615891155079
780000,13.567050480716235
750000,13.527829818844937
650000,13.384729180332174
1330000,14.100690252077353
460000,13.038983942375959
4300000,15.274125813221904
3200000,14.978661680269907
380000,12.847929163278053
2450000,14.711598990684092
640000,13.369225017834633
2400000,14.690979711984754
950000,13.76421831620775
360000,12.793862088206213
650000,13.384729180332174
330000,12.706850963741102
760000,13.541075028051122
760000,13.541075028051122
1500000,14.220976332738882
340000,12.73670383776449
315000,12.660331092405906
730000,13.500801182986649
700000,13.45883704259595
900000,13.710151153416941
1300000,14.077875591662238
850000,13.652992804936396
581625,13.27358290846634
650000,13.384729180332174
560000,13.235693848424024
430000,12.971542813248437
3100000,14.946912992035967
1200000,13.997832948091215
390000,12.873904582205107
300000,12.611541086966115
280000,12.54254845357358
1140000,13.946539697563276
2250000,14.626441218624949
724000,13.49254805258237
1150000,13.955273369904273
250000000,19.33697147982652
1050000,13.864301674514206
1450000,14.187074804051692
1350000,14.115615891155079
450000,13.017005083966255
640000,13.369225017834633
1280000,14.062371417145494
870000,13.676249640055394
1450000,14.187074804051692
680000,13.429849547739444
2500000,14.731801689838349
600000,13.304686600863562
3800000,15.150511887854474
1300000,14.077875591662238
2300000,14.648420115681892
7500000,15.830413711839864
1400000,14.151983508870947
950000,13.76421831620775
1300000,14.077875591662238
850000,13.652992804936396
6500000,15.687312888712007
950000,13.76421831620775
970000,13.785052381406869
3000000,14.914123179965662
1860000,14.436087583323648
1350000,14.115615891155079
3650000,15.11023799953124
380000,12.847929163278053
380000,12.847929163278053
460000,13.038983942375959
